Account_ID,Account_Number,Name,Account_Type,Balance,Fixed_Deposit,Recurring_Deposit,Loan_Amount,Interest_Rate,Branch,City,Country,Email,Phone_Number,Transaction_Type,Withdrawal,Deposit,Transaction_Date,Account_Open_Date,Notes,Possible,negative,Total_Balance,Loan_Status,Customer_Tenure,Account_Category,Interest_Per_Year,Zero_Balance_Flag,inconsistent_date
ACC100444,4046481707,Kumar,FD,4865782.0,77830,20719,169354.0,10,Bangalore,New York,United States,kumar@gmail.com,0.0,Credit,41725,8445,2020-03-18,2021-03-13,,False,False,4964331.0,1,-360 days,High Balance,16935.4,0,False
ACC103781,4763957179,John,RD,271188.0,97680,5093,705182.0,16,Chennai,Delhi,United States,john@gmail.com,2526386384.0,Debit,127340,171523,2020-03-20,2016-02-13,Remove,False,False,373961.0,1,1497 days,High Balance,112829.12,0,False
ACC100168,4191510887,Kumar,Savings,2417439.0,11064,11312,0.0,8,Bangalore,Chennai,United States,kumar@gmail.com,5392225763.0,Debit,27535,183095,2020-03-22,2022-11-30,,False,False,2439815.0,0,-983 days,High Balance,0.0,0,False
ACC104673,9543157632,Robert,Current,1152262.0,44481,24819,0.0,16,Hyderabad,New York,India,robert@gmail.com,0.0,Credit,41884,88974,2020-03-22,2023-08-05,,False,False,1221562.0,0,-1231 days,High Balance,0.0,0,False
ACC103167,7364749296,Aisha,Current,4086294.0,85294,14838,54464.0,16,Delhi,New York,India,aisha@gmail.com,4996098578.0,Credit,38791,55309,2020-03-23,2015-07-23,,False,False,4186426.0,1,1705 days,High Balance,8714.24,0,False
ACC100574,2117189641,Divya,RD,1844728.0,21159,29536,924250.0,14,Hyderabad,Delhi,United States,divya@gmail.com,4386108051.0,Debit,-21486,145961,2020-03-24,2020-09-15,Temp,False,True,1895423.0,1,-175 days,High Balance,129395.00000000001,0,False
ACC102944,2755876192,Fatima,RD,3150781.0,70176,5612,1529747.0,12,Delhi,,,fatima@gmail.com,7770068974.0,Debit,163026,25327,2020-03-25,2021-12-29,Temp,False,False,3226569.0,1,-644 days,High Balance,183569.63999999998,0,False
ACC100436,7495879342,John,FD,1109702.0,62598,12342,342465.0,10,Delhi,New York,India,john@gmail.com,246305123.0,Credit,-47907,-5502,2020-03-25,2015-04-11,,False,True,1184642.0,1,1810 days,High Balance,34246.5,0,False
ACC102434,7297752355,Mani,Current,1815495.0,41530,29954,1257229.0,10,Bangalore,Chennai,,mani@gmail.com,4151581067.0,Debit,-47936,-7553,2020-03-26,2015-10-27,Remove,False,True,1886979.0,1,1612 days,High Balance,125722.90000000001,0,False
ACC104244,9898512229,Divya,Savings,1272715.0,41349,42891,1801449.0,14,Delhi,Dubai,United Arab Emirites,divya@gmail.com,8071219546.0,Credit,122531,94671,2020-03-27,2018-08-17,,False,False,1356955.0,1,588 days,High Balance,252202.86000000002,0,False
ACC102010,2812820998,Priya,Savings,3172124.0,86883,21505,1687190.0,14,Chennai,Delhi,United Arab Emirites,priya@gmail.com,2532306661.0,Debit,-38890,-29457,2020-03-27,2019-03-18,Remove,False,True,3280512.0,1,375 days,High Balance,236206.60000000003,0,False
ACC103790,5284340812,Fatima,FD,3952266.0,21199,17748,1050087.0,14,Delhi,Dubai,United Arab Emirites,fatima@gmail.com,9025496074.0,Debit,85501,-42811,2020-03-27,2022-01-06,Remove,False,True,3991213.0,1,-650 days,High Balance,147012.18000000002,0,False
ACC103565,6132439575,Arun,RD,2876148.0,5643,31640,339154.0,8,Hyderabad,,India,arun@gmail.com,8912305134.0,Credit,136562,65934,2020-03-28,2015-11-26,,False,False,2913431.0,1,1584 days,High Balance,27132.32,0,False
ACC104637,5784807289,Arun,Savings,1526672.0,20664,20526,423879.0,14,Delhi,,United Arab Emirites,arun@gmail.com,8132576143.0,Credit,165129,27961,2020-03-29,2021-06-08,Check,False,False,1567862.0,1,-436 days,High Balance,59343.060000000005,0,False
ACC101106,7265172124,Priya,Current,4885016.0,85472,27332,236522.0,12,Chennai,Mumbai,United States,priya@gmail.com,674114663.0,Debit,148237,184875,2020-04-01,2015-11-25,,False,False,4997820.0,1,1589 days,High Balance,28382.64,0,False
ACC104966,5412449438,Aisha,Unknown,4705017.0,4184,45915,91527.0,10,Hyderabad,Chennai,United States,aisha@gmail.com,7787091743.0,Credit,-40416,-24414,2020-04-03,2018-06-15,,False,True,4755116.0,1,658 days,High Balance,9152.7,0,False
ACC101424,8947649034,Arun,Current,4526249.0,3677,43779,346401.0,12,Hyderabad,,India,arun@gmail.com,6996923338.0,Credit,100461,69478,2020-04-03,2021-10-24,,False,False,4573705.0,1,-569 days,High Balance,41568.119999999995,0,False
ACC101173,8891082313,Divya,FD,4822843.0,82307,31104,562242.0,12,Mumbai,Chennai,India,divya@gmail.com,9711789013.0,Debit,-27989,-37161,2020-04-04,2023-02-27,Remove,False,True,4936254.0,1,-1059 days,High Balance,67469.04,0,False
ACC104006,3043892720,Fatima,Current,2981126.0,24371,14924,321029.0,12,Bangalore,Delhi,United Arab Emirites,fatima@gmail.com,7071207487.0,Credit,181521,113731,2020-04-05,2019-03-15,Temp,False,False,3020421.0,1,387 days,High Balance,38523.479999999996,0,False
ACC104900,7962154109,Fatima,Current,3752151.0,88528,27670,304832.0,16,Bangalore,Dubai,India,fatima@gmail.com,4364606108.0,Credit,148894,191223,2020-04-07,2019-11-26,Remove,False,False,3868349.0,1,133 days,High Balance,48773.12,0,False
ACC101560,5731146512,Arun,Current,1456789.0,13025,29940,0.0,14,Delhi,,,arun@gmail.com,9391743812.0,Credit,174530,-49333,2020-04-07,2015-06-18,Temp,False,True,1499754.0,0,1755 days,High Balance,0.0,0,False
ACC101646,6077107711,Mani,Unknown,4246095.0,70775,16212,634886.0,16,Bangalore,Mumbai,United Arab Emirites,mani@gmail.com,0.0,Debit,111897,70996,2020-04-08,2020-05-26,Remove,False,False,4333082.0,1,-48 days,High Balance,101581.76000000001,0,False
ACC102804,1366918489,Mani,Current,1502987.0,5586,39772,1718189.0,10,Delhi,Mumbai,United States,mani@gmail.com,6309860421.0,Debit,189033,77649,2020-04-09,2015-08-03,,False,False,1548345.0,1,1711 days,High Balance,171818.90000000002,0,False
ACC103438,9909041199,Priya,Unknown,4202741.0,33673,32017,877707.0,8,Bangalore,Mumbai,United States,priya@gmail.com,0.0,Credit,83014,60451,2020-04-12,2020-09-14,Temp,False,False,4268431.0,1,-155 days,High Balance,70216.56,0,False
ACC103714,6212450952,John,RD,2375758.0,10325,29391,1451579.0,8,Bangalore,Mumbai,India,john@gmail.com,3338929222.0,Credit,120973,136265,2020-04-16,2022-05-03,Check,False,False,2415474.0,1,-747 days,High Balance,116126.32,0,False
ACC104082,1892137020,Kavi,Current,2417439.0,36709,25491,438054.0,12,Delhi,Dubai,United States,kavi@gmail.com,2308521752.0,Debit,147547,-1416,2020-04-16,2023-07-25,Remove,False,True,2479639.0,1,-1195 days,High Balance,52566.479999999996,0,False
ACC104797,6807089562,Mani,Unknown,2988319.0,72164,25934,1948424.0,8,Chennai,Chennai,United States,mani@gmail.com,5647749636.0,Debit,109482,-29280,2020-04-16,2021-02-03,,False,True,3086417.0,1,-293 days,High Balance,155873.92,0,False
ACC102669,6143814954,Fatima,RD,3575836.0,88650,5224,114959.0,10,Hyderabad,Mumbai,United Arab Emirites,fatima@gmail.com,0.0,Credit,161764,183323,2020-04-17,2016-11-19,,False,False,3669710.0,1,1245 days,High Balance,11495.900000000001,0,False
ACC102216,2669381701,Robert,RD,2417439.0,54931,23788,620835.0,12,Bangalore,Delhi,United Arab Emirites,robert@gmail.com,8491475743.0,Credit,55395,-33716,2020-04-19,2022-01-05,,False,True,2496158.0,1,-626 days,High Balance,74500.2,0,False
ACC100204,6783425854,Kavi,Current,3149039.0,41743,39876,12692.0,16,Mumbai,,United Arab Emirites,kavi@gmail.com,2615353338.0,Credit,74954,104934,2020-04-22,2019-04-23,Check,False,False,3230658.0,1,365 days,High Balance,2030.72,0,False
ACC103799,4837437895,Mani,FD,1376757.0,19151,37676,454068.0,16,Chennai,Dubai,United Arab Emirites,mani@gmail.com,8266960911.0,Credit,-43770,58721,2020-04-23,2017-10-21,,False,True,1433584.0,1,915 days,High Balance,72650.88,0,False
ACC104233,5616502562,Divya,Savings,2417439.0,18558,4659,961439.0,12,Bangalore,New York,India,divya@gmail.com,6418112364.0,Credit,176923,139726,2020-04-23,2022-06-12,,False,False,2440656.0,1,-780 days,High Balance,115372.68,0,False
ACC100623,1222408203,Kavi,Current,819946.0,26720,41106,733537.0,12,Bangalore,,United States,kavi@gmail.com,6312598798.0,Credit,42663,115792,2020-04-23,2018-02-24,,False,False,887772.0,1,789 days,High Balance,88024.44,0,False
AC-102662,4079754582,Priya,FD,3638727.0,29382,4323,0.0,10,Mumbai,Dubai,India,priya@gmail.com,4859801521.0,Debit,-49776,48006,2020-04-23,2023-02-20,Remove,False,True,3672432.0,0,-1033 days,High Balance,0.0,0,False
ACC100620,8309834766,Kavi,Current,416548.0,81227,25028,324943.0,12,Chennai,Chennai,India,kavi@gmail.com,5138344975.0,Debit,12185,159385,2020-04-25,2022-11-01,Temp,False,False,522803.0,1,-920 days,High Balance,38993.159999999996,0,False
AC-104593,6371277195,Mani,FD,535724.0,52414,27965,8775.0,12,Bangalore,Dubai,United States,mani@gmail.com,4744362478.0,Debit,36267,78530,2020-04-26,2023-08-25,Remove,False,False,616103.0,1,-1216 days,High Balance,1053.0,0,False
ACC100121,1289414437,Divya,Current,158944.0,36268,24950,982382.0,12,Delhi,Dubai,United Arab Emirites,divya@gmail.com,1228679853.0,Debit,69006,186440,2020-04-27,2016-11-09,,False,False,220162.0,1,1265 days,Medium Balance,117885.84,0,False
ACC103386,4593438323,Kavi,FD,2370591.0,7835,9375,1065072.0,8,Delhi,Chennai,United States,kavi@gmail.com,2657284136.0,Debit,-22943,-20182,2020-05-01,2017-11-30,,False,True,2387801.0,1,883 days,High Balance,85205.76,0,False
ACC102267,2057257051,Kavi,Current,1577495.0,20146,31054,1130700.0,14,Mumbai,Mumbai,,kavi@gmail.com,9498857887.0,Debit,-5365,86197,2020-05-04,2022-05-03,,False,True,1628695.0,1,-729 days,High Balance,158298.00000000003,0,False
ACC104996,3314293638,Robert,Current,2417439.0,42556,8389,224232.0,12,Delhi,Dubai,United Arab Emirites,robert@gmail.com,3457287846.0,Debit,70113,180296,2020-05-04,2016-07-15,,False,False,2468384.0,1,1389 days,High Balance,26907.84,0,False
ACC104991,4468637158,Aisha,Current,3775023.0,46673,19072,1393603.0,16,Hyderabad,Mumbai,United States,aisha@gmail.com,7438506973.0,Credit,45879,44369,2020-05-04,2017-08-12,,False,False,3840768.0,1,996 days,High Balance,222976.48,0,False
ACC104117,8896469786,Mani,Savings,2417439.0,48728,46297,1648856.0,10,Hyderabad,Dubai,United Arab Emirites,mani@gmail.com,8020360232.0,Debit,155014,183076,2020-05-05,2022-06-18,Check,False,False,2512464.0,1,-774 days,High Balance,164885.6,0,False
ACC101102,1419817929,Aisha,Savings,2290960.0,66036,28994,1180842.0,8,Delhi,Dubai,,aisha@gmail.com,6604067602.0,Credit,-28378,173596,2020-05-05,2016-02-07,,False,True,2385990.0,1,1549 days,High Balance,94467.36,0,False
ACC103694,7583597157,Mani,Current,3597229.0,65408,6608,166558.0,8,Delhi,New York,India,mani@gmail.com,4358389639.0,Credit,11477,179776,2020-05-12,2016-08-18,Check,False,False,3669245.0,1,1363 days,High Balance,13324.64,0,False
ACC102206,3757583304,Kavi,Current,1857491.0,89755,24479,898904.0,16,Hyderabad,Mumbai,United Arab Emirites,kavi@gmail.com,5210637771.0,Debit,121076,-12004,2020-05-13,2018-10-17,,False,True,1971725.0,1,574 days,High Balance,143824.64,0,False
ACC101935,6572776949,Priya,Savings,750854.0,60216,17990,613471.0,12,Bangalore,Delhi,India,priya@gmail.com,9221924300.0,Debit,33425,70016,2020-05-15,2021-10-08,,False,False,829060.0,1,-511 days,High Balance,73616.52,0,False
ACC102675,3237142228,Fatima,Current,3349236.0,77699,21676,522174.0,14,Chennai,Chennai,India,fatima@gmail.com,0.0,Debit,-42211,134601,2020-05-17,2015-12-09,Remove,False,True,3448611.0,1,1621 days,High Balance,73104.36,0,False
ACC100850,6130467193,Divya,FD,3376645.0,4122,42660,456910.0,8,Mumbai,New York,,divya@gmail.com,0.0,Credit,147622,127367,2020-05-17,2016-05-04,,False,False,3423427.0,1,1474 days,High Balance,36552.8,0,False
ACC104508,9384070229,Priya,FD,1309029.0,7397,24931,1733778.0,16,Delhi,Chennai,India,priya@gmail.com,4428240967.0,Credit,81690,174505,2020-05-18,2023-06-07,Check,False,False,1341357.0,1,-1115 days,High Balance,277404.48,0,False
ACC102631,9081001054,Kumar,RD,4624113.0,83789,16761,1330679.0,16,Mumbai,Delhi,India,kumar@gmail.com,8003170381.0,Credit,135155,145770,2020-05-19,2019-10-22,,False,False,4724663.0,1,210 days,High Balance,212908.64,0,False
ACC100892,1710901851,Fatima,Savings,1152737.0,31818,34348,843670.0,12,Hyderabad,,,fatima@gmail.com,298657753.0,Debit,25940,49134,2020-05-25,2015-05-14,,False,False,1218903.0,1,1838 days,High Balance,101240.4,0,False
ACC100015,4555670279,Fatima,Current,1388533.0,87142,21699,174078.0,10,Hyderabad,Dubai,,fatima@gmail.com,2673192072.0,Debit,45285,96410,2020-05-28,2018-10-01,Temp,False,False,1497374.0,1,605 days,High Balance,17407.8,0,False
ACC103820,9496497144,Robert,Unknown,1739087.0,18524,42184,0.0,16,Hyderabad,Mumbai,United Arab Emirites,robert@gmail.com,4161094730.0,Debit,172926,140498,2020-05-30,2016-04-16,Check,False,False,1799795.0,0,1505 days,High Balance,0.0,0,False
ACC103437,3831004873,Aisha,Unknown,3808263.0,10685,49960,367509.0,14,Hyderabad,Mumbai,United States,aisha@gmail.com,8241757016.0,Credit,144942,173556,2020-05-30,2016-07-09,,False,False,3868908.0,1,1421 days,High Balance,51451.26,0,False
ACC102165,3279655960,Priya,RD,2837975.0,63743,45576,0.0,8,Hyderabad,Chennai,United Arab Emirites,priya@gmail.com,2983568921.0,Credit,56091,35640,2020-05-30,2017-01-29,,False,False,2947294.0,0,1217 days,High Balance,0.0,0,False
ACC103555,5042406829,Divya,Savings,3915808.0,263,2932,1277260.0,8,Chennai,Dubai,India,divya@gmail.com,144744265.0,Credit,79556,190284,2020-06-01,2022-11-21,Check,False,False,3919003.0,1,-903 days,High Balance,102180.8,0,False
ACC100975,6764453077,Mani,Savings,827346.0,48429,202,0.0,10,Bangalore,,United Arab Emirites,mani@gmail.com,3115483401.0,Debit,190222,-31936,2020-06-02,2017-12-12,Check,False,True,875977.0,0,903 days,High Balance,0.0,0,False
ACC102667,2710025052,Kavi,Current,2417439.0,20783,44077,309614.0,12,Bangalore,Dubai,United Arab Emirites,kavi@gmail.com,9354100059.0,Credit,-12912,10178,2020-06-05,2022-08-08,,False,True,2482299.0,1,-794 days,High Balance,37153.68,0,False
ACC103828,9033113321,Robert,Current,4022885.0,501,33681,82429.0,16,Chennai,,India,robert@gmail.com,0.0,Debit,143998,-40275,2020-06-08,2022-05-02,Temp,False,True,4057067.0,1,-693 days,High Balance,13188.64,0,False
ACC104149,1639428703,Mani,Current,3199412.0,34777,27704,908843.0,8,Hyderabad,Mumbai,India,mani@gmail.com,0.0,Debit,32738,145379,2020-06-10,2017-04-30,,False,False,3261893.0,1,1137 days,High Balance,72707.44,0,False
ACC102730,6607941540,Kavi,Savings,2398674.0,35389,36349,0.0,16,Hyderabad,Dubai,United States,kavi@gmail.com,653285504.0,Debit,22415,141526,2020-06-13,2015-07-25,,False,False,2470412.0,0,1785 days,High Balance,0.0,0,False
ACC103936,9951875490,Arun,Savings,2417439.0,67776,45574,279594.0,14,Hyderabad,Mumbai,United States,arun@gmail.com,1196938699.0,Credit,105696,164788,2020-06-14,2019-03-29,Check,False,False,2530789.0,1,443 days,High Balance,39143.16,0,False
ACC102191,2908765143,Robert,Current,3268380.0,36791,12004,1611470.0,16,Mumbai,Dubai,United States,robert@gmail.com,4601608253.0,Credit,8888,176766,2020-06-14,2024-09-05,,False,False,3317175.0,1,-1544 days,High Balance,257835.2,0,False
ACC102402,3209333928,Aisha,RD,1436632.0,70527,48097,1419797.0,16,Bangalore,Dubai,United Arab Emirites,aisha@gmail.com,1683441290.0,Credit,165254,61927,2020-06-15,2023-04-13,,False,False,1555256.0,1,-1032 days,High Balance,227167.52000000002,0,False
ACC101462,2239016668,Kumar,FD,3743501.0,62915,27865,1307958.0,12,Bangalore,New York,United Arab Emirites,kumar@gmail.com,7493285079.0,Debit,51051,154938,2020-06-15,2015-01-27,Remove,False,False,3834281.0,1,1966 days,High Balance,156954.96,0,False
ACC100788,7152469250,Divya,Unknown,2385703.0,22357,42354,1641936.0,14,Mumbai,,India,divya@gmail.com,3843777301.0,Debit,169705,14766,2020-06-16,2019-08-25,Temp,False,False,2450414.0,1,296 days,High Balance,229871.04,0,False
ACC101532,4395035333,Fatima,Unknown,3263415.0,75781,17504,392010.0,10,Delhi,Mumbai,,fatima@gmail.com,1577667421.0,Debit,-25642,-16151,2020-06-17,2017-04-14,Remove,False,True,3356700.0,1,1160 days,High Balance,39201.0,0,False
ACC100953,1094558508,Robert,Savings,2301892.0,89579,37971,1823063.0,10,Bangalore,,,robert@gmail.com,6285772351.0,Debit,80301,196501,2020-06-17,2020-04-15,Check,False,False,2429442.0,1,63 days,High Balance,182306.30000000002,0,False
ACC101792,8393921261,Kavi,Current,4819281.0,19343,46697,872862.0,14,Hyderabad,Delhi,United Arab Emirites,kavi@gmail.com,9972603465.0,Credit,140111,98842,2020-06-19,2018-01-07,,False,False,4885321.0,1,894 days,High Balance,122200.68000000001,0,False
ACC100338,9914320932,Kavi,Current,3639638.0,3196,42320,282552.0,16,Chennai,Dubai,United States,kavi@gmail.com,7013189773.0,Debit,89909,145282,2020-06-19,2018-11-26,Check,False,False,3685154.0,1,571 days,High Balance,45208.32,0,False
ACC101662,2553238179,Mani,FD,2161069.0,61943,21927,24341.0,8,Hyderabad,New York,United States,mani@gmail.com,5928239015.0,Credit,69660,68481,2020-06-20,2020-07-04,Check,False,False,2244939.0,1,-14 days,High Balance,1947.28,0,False
ACC103916,3735422111,Priya,FD,2935710.0,48866,14869,1458143.0,16,Bangalore,,United States,priya@gmail.com,3444997115.0,Credit,85993,83877,2020-06-21,2022-06-07,Temp,False,False,2999445.0,1,-716 days,High Balance,233302.88,0,False
ACC102501,7613436028,Robert,Unknown,2307058.0,22841,18002,0.0,16,Chennai,Dubai,India,robert@gmail.com,8012107045.0,Debit,41927,53960,2020-06-22,2022-12-01,Check,False,False,2347901.0,0,-892 days,High Balance,0.0,0,False
ACC102111,4450214463,Aisha,Current,1108404.0,87326,1282,230147.0,12,Bangalore,Dubai,United Arab Emirites,aisha@gmail.com,5716456860.0,Debit,180795,86549,2020-06-27,2021-10-29,,False,False,1197012.0,1,-489 days,High Balance,27617.64,0,False
ACC104595,7070349148,Kavi,FD,1143594.0,81880,46113,1575809.0,14,Mumbai,Chennai,,kavi@gmail.com,8953338941.0,Credit,29776,39594,2020-06-27,2019-12-14,,False,False,1271587.0,1,196 days,High Balance,220613.26,0,False
ACC101022,1767311598,John,FD,2108553.0,28530,893,1359555.0,16,Mumbai,Chennai,United States,john@gmail.com,5075984635.0,Credit,181397,6936,2020-06-28,2020-01-06,Remove,False,False,2137976.0,1,174 days,High Balance,217528.80000000002,0,False
ACC103987,2565921706,Fatima,Savings,2845440.0,62306,43052,1331677.0,12,Mumbai,,India,fatima@gmail.com,7192391279.0,Debit,-8325,109145,2020-06-29,2015-01-22,,False,True,2950798.0,1,1985 days,High Balance,159801.24,0,False
ACC100270,2198331484,Kumar,Savings,4254388.0,47340,17794,1004391.0,12,Delhi,New York,India,kumar@gmail.com,7285633147.0,Credit,33732,193217,2020-06-29,2018-05-06,Remove,False,False,4319522.0,1,785 days,High Balance,120526.92,0,False
ACC102083,6576902695,Mani,Unknown,3932069.0,45621,19627,1785836.0,10,Mumbai,Dubai,United States,mani@gmail.com,1534409498.0,Debit,154651,151800,2020-06-30,2015-04-09,,False,False,3997317.0,1,1909 days,High Balance,178583.6,0,False
ACC101923,7448105788,Priya,Current,2417439.0,3249,29108,1561336.0,12,Delhi,Dubai,United Arab Emirites,priya@gmail.com,3004366391.0,Debit,15081,-41529,2020-06-30,2022-10-20,Remove,False,True,2449796.0,1,-842 days,High Balance,187360.32,0,False
ACC104054,8474618255,Divya,Current,161550.0,27221,37342,1640719.0,10,Chennai,Chennai,,divya@gmail.com,4937972100.0,Debit,188632,23622,2020-07-07,2022-06-30,,False,False,226113.0,1,-723 days,Medium Balance,164071.90000000002,0,False
ACC104621,6019825839,Aisha,Unknown,801405.0,81232,19558,589647.0,8,Delhi,Delhi,,aisha@gmail.com,1434843349.0,Debit,-10498,124905,2020-07-08,2021-12-19,,False,True,902195.0,1,-529 days,High Balance,47171.76,0,False
ACC102686,9605409817,Kavi,Savings,2587878.0,18112,21880,783209.0,10,Bangalore,Chennai,United Arab Emirites,kavi@gmail.com,7730932208.0,Credit,46794,-17349,2020-07-09,2017-08-04,Remove,False,True,2627870.0,1,1070 days,High Balance,78320.90000000001,0,False
ACC101404,2672293446,Mani,Current,4435163.0,89937,44614,0.0,10,Chennai,Dubai,United Arab Emirites,mani@gmail.com,9582746271.0,Credit,142365,130288,2020-07-10,2017-12-14,,False,False,4569714.0,0,939 days,High Balance,0.0,0,False
ACC104448,1267432131,Mani,RD,2417439.0,93169,45268,863398.0,12,Chennai,Chennai,,mani@gmail.com,6258299114.0,Credit,122028,170805,2020-07-14,2020-12-03,,False,False,2555876.0,1,-142 days,High Balance,103607.76,0,False
ACC101082,8080182020,Divya,Current,1602472.0,24843,32840,0.0,8,Hyderabad,Dubai,United States,divya@gmail.com,1312785316.0,Credit,66327,21979,2020-07-15,2023-08-28,Temp,False,False,1660155.0,0,-1139 days,High Balance,0.0,0,False
